resID	atmilitary	atreligion	ated	atprof	atinc	atrace	atage	atmale	selected	rating
490	2	1	1	5	1	1	5	1	1	0.6666666666666666
490	1	1	3	5	6	4	5	2	0	0.3333333333333333
569	1	6	6	3	2	3	4	2	1	0.8333333333333334
569	2	1	2	3	6	1	6	2	0	0.5
569	1	4	4	4	3	2	1	2	1	0.6666666666666666
569	1	5	4	4	6	2	5	2	0	0.3333333333333333
569	2	2	4	5	2	6	6	2	0	0.6666666666666666
569	2	4	5	1	3	2	4	1	1	0.5
569	2	2	2	6	1	2	4	2	0	0.8333333333333334
569	1	6	3	2	1	2	6	1	1	0.16666666666666666
569	2	3	2	6	4	3	6	1	0	0.8333333333333334
569	2	2	4	1	5	3	3	1	1	0.16666666666666666
569	1	1	6	3	4	6	4	2	1	0.8333333333333334
569	2	5	6	6	3	2	6	1	0	0.16666666666666666
834	2	4	2	4	4	4	5	2	1	0.6666666666666666
834	2	3	5	6	1	4	3	1	0	0.5
834	1	3	3	1	1	6	4	1	1	0.6666666666666666
834	1	1	4	6	2	6	1	2	0	0.5
834	1	4	3	4	3	4	5	2	0	0.6666666666666666
834	1	2	6	6	3	5	1	1	1	0.5
834	2	2	3	5	2	1	6	2	1	0.6666666666666666
834	1	2	4	3	1	3	5	1	0	0.5
834	2	1	6	2	5	3	6	1	1	0.6666666666666666
834	1	2	6	3	5	1	4	2	0	0.5
834	2	2	1	3	1	3	6	1	0	0.6666666666666666
834	1	2	2	3	4	6	4	1	1	0.5
752	1	3	3	5	5	6	5	1	0	0.16666666666666666
752	2	4	6	1	6	4	3	2	1	0.8333333333333334
752	2	6	3	6	1	5	5	2	0	0.3333333333333333
752	1	2	1	2	4	6	1	1	1	0.6666666666666666
752	1	3	4	5	3	2	4	2	0	0.6666666666666666
752	1	3	6	3	1	2	3	2	1	0.3333333333333333
752	1	6	4	3	5	5	3	1	0	0.8333333333333334
752	2	6	1	1	4	6	1	1	1	0.3333333333333333
752	1	4	3	6	5	6	3	1	1	0.8333333333333334
752	1	3	1	4	4	5	2	2	0	0.5
752	2	3	3	5	2	5	3	1	1	0.8333333333333334
752	1	1	2	5	2	4	2	1	0	0.3333333333333333
882	1	5	4	3	4	3	2	1	0	0.3333333333333333
882	1	3	5	1	3	3	2	2	1	0.6666666666666666
882	1	2	5	1	4	6	3	1	1	0.8333333333333334
882	2	1	1	1	6	2	6	2	0	0.5
882	2	6	2	1	3	2	1	2	0	0.8333333333333334
882	2	2	1	4	1	6	4	1	1	0.16666666666666666
882	2	6	2	4	6	6	4	1	0	0.3333333333333333
882	2	5	3	3	6	2	6	2	1	0.16666666666666666
882	2	1	1	2	5	1	3	2	1	0.5
882	1	4	3	6	1	3	1	2	0	0.16666666666666666
882	2	2	5	4	3	1	1	2	1	0.8333333333333334
882	2	2	6	6	5	1	1	2	0	0.16666666666666666
713	1	1	2	4	4	4	1	2	0	0
713	1	6	3	3	1	5	6	1	1	0.16666666666666666
713	1	2	4	6	2	3	1	1	0	0.16666666666666666
713	1	6	2	2	4	4	1	2	1	0.16666666666666666
713	2	2	1	5	5	3	6	1	0	0.3333333333333333
713	2	1	3	4	6	4	2	2	1	0.3333333333333333
713	1	3	2	1	3	2	4	2	1	0.5
713	1	6	5	5	1	6	3	2	0	0.3333333333333333
713	1	4	3	3	4	4	2	2	0	0.3333333333333333
713	2	4	6	1	2	6	5	1	1	0.6666666666666666
713	1	6	3	5	4	1	3	1	1	0.3333333333333333
713	1	5	3	5	6	2	6	1	0	0.16666666666666666
338	1	4	6	1	6	3	4	2	1	0.6666666666666666
338	1	6	2	3	4	3	6	1	0	0.5
338	2	3	1	2	1	6	5	1	0	0
338	1	6	6	1	1	2	6	1	1	0.5
338	1	2	4	5	4	4	3	1	0	0.3333333333333333
338	2	1	4	1	6	2	1	1	1	0.5
338	2	1	4	6	2	1	5	1	0	0.5
338	1	5	5	3	1	4	1	1	1	0.5
338	2	5	2	3	1	1	6	2	0	0.5
338	1	4	5	4	1	3	3	1	1	0.6666666666666666
338	2	3	2	5	5	4	4	1	0	0.3333333333333333
338	2	1	5	6	2	3	2	2	1	0.5
84	2	1	2	4	2	1	4	1	0	0.6666666666666666
84	2	2	6	2	1	1	3	1	1	0.8333333333333334
84	1	6	6	5	6	3	1	1	1	0.6666666666666666
84	1	6	4	6	4	6	5	2	0	0.5
84	2	4	2	6	3	5	5	1	0	0.5
84	1	2	3	6	2	1	1	2	1	0.6666666666666666
84	2	6	1	2	3	4	5	1	0	0.5
84	1	4	2	1	1	6	1	2	1	0.6666666666666666
84	2	2	6	6	2	1	2	1	0	0.6666666666666666
84	1	5	4	4	5	2	4	2	1	0.6666666666666666
84	2	4	3	6	3	1	5	2	1	0.6666666666666666
84	1	1	5	5	2	2	6	1	0	0.5
166	1	6	5	1	3	2	1	1	0	0.3333333333333333
166	2	2	5	1	3	2	2	1	1	0.6666666666666666
166	2	6	5	4	1	1	5	2	1	0.6666666666666666
166	2	3	3	5	1	4	3	2	0	0.5
166	2	2	4	2	4	2	5	1	1	0.8333333333333334
166	1	6	3	2	3	5	6	2	0	0.5
166	2	6	3	1	2	3	2	1	0	0.6666666666666666
166	1	3	3	1	3	3	6	2	1	0.8333333333333334
166	2	2	5	1	3	4	1	2	1	1
166	1	6	5	1	2	4	6	1	0	0.6666666666666666
166	2	4	1	2	4	4	2	2	1	0.5
166	2	5	5	3	2	4	3	1	0	0.3333333333333333
756	2	4	2	2	3	5	1	2	0	0.3333333333333333
756	1	5	6	6	4	5	5	1	1	0.6666666666666666
756	2	3	5	2	3	4	2	1	1	0.16666666666666666
756	2	6	6	3	5	4	1	1	0	0.8333333333333334
756	1	5	6	1	1	4	6	2	0	0.6666666666666666
756	1	6	2	3	1	6	6	1	1	0.3333333333333333
756	2	4	5	3	1	4	5	1	0	0.6666666666666666
756	1	1	4	5	1	5	6	2	1	0.5
756	1	6	2	1	2	1	2	2	0	0.16666666666666666
756	2	5	4	1	6	6	3	1	1	0.8333333333333334
525	1	3	5	1	4	6	3	1	0	0.5
525	2	5	1	6	4	5	4	2	1	0.6666666666666666
525	1	4	5	2	4	1	6	2	0	0.3333333333333333
525	2	5	2	3	1	2	3	2	1	0.6666666666666666
525	2	3	1	6	5	4	4	2	1	0.8333333333333334
525	2	6	5	2	6	1	4	2	0	0.6666666666666666
525	1	2	1	5	2	6	1	1	0	0.8333333333333334
525	1	3	2	4	6	2	1	1	1	0.5
525	1	3	3	2	6	6	2	1	0	0.5
525	2	5	3	6	2	5	1	2	1	0.8333333333333334
525	2	2	3	1	2	4	4	1	1	0.8333333333333334
525	1	1	6	3	6	5	5	1	0	0.5
334	1	3	3	6	3	5	3	2	0	0.3333333333333333
334	1	5	4	3	6	5	1	2	1	0.8333333333333334
334	1	1	3	2	6	5	4	1	1	1
334	1	4	1	5	2	5	4	2	0	0
334	2	1	4	3	1	4	1	1	1	0.8333333333333334
334	2	4	1	3	5	3	3	1	0	0.16666666666666666
334	1	4	6	4	2	4	3	1	0	0.3333333333333333
334	2	6	4	5	6	1	3	2	1	0.6666666666666666
334	2	5	1	3	5	4	4	2	0	0.3333333333333333
334	1	1	2	1	4	6	2	1	1	0.5
334	2	4	6	5	1	5	3	1	0	0.3333333333333333
334	1	1	2	2	2	3	4	2	1	0.6666666666666666
428	2	4	1	3	2	4	6	1	1	0.8333333333333334
428	1	6	1	1	6	5	3	2	0	0.3333333333333333
428	2	2	5	4	5	5	4	1	1	0.8333333333333334
428	2	4	6	4	4	6	5	2	0	0.6666666666666666
428	1	4	1	5	3	3	2	2	0	0.3333333333333333
428	1	3	6	3	3	6	2	1	1	0.8333333333333334
428	1	5	1	6	5	1	4	2	0	0.3333333333333333
428	2	4	6	4	2	4	2	1	1	1
428	1	2	4	3	2	3	1	1	1	0.8333333333333334
428	2	3	3	6	4	3	5	1	0	0.16666666666666666
428	2	2	6	2	2	5	5	1	1	0.6666666666666666
428	1	4	1	6	6	2	1	2	0	0.16666666666666666
235	1	1	6	2	3	4	6	1	1	1
235	1	2	3	4	2	4	3	1	0	0.6666666666666666
235	2	2	2	3	3	1	1	1	1	1
235	2	3	5	1	5	4	5	2	0	0.8333333333333334
235	2	5	1	6	6	2	5	2	0	1
235	2	3	6	4	3	6	1	2	1	0.8333333333333334
235	1	2	5	5	1	6	3	2	0	1
235	1	1	2	1	1	6	2	1	1	1
235	1	2	2	3	3	3	3	1	0	1
235	2	6	3	2	6	3	5	2	1	1
235	1	5	3	2	4	4	4	2	1	1
235	2	5	5	1	1	3	3	2	0	1
118	2	5	1	3	5	1	2	1	1	0.8333333333333334
118	1	5	3	6	5	1	3	2	0	0.5
118	1	1	3	1	4	3	6	2	0	0.3333333333333333
118	2	4	2	1	5	4	3	1	1	0.8333333333333334
118	1	1	5	6	6	1	5	2	1	0.8333333333333334
118	1	1	2	3	2	6	2	2	0	0.3333333333333333
118	1	4	2	5	4	5	2	1	0	0.3333333333333333
118	1	3	2	1	3	5	2	1	1	1
118	2	6	3	3	4	6	1	1	1	1
118	1	4	1	4	3	1	3	2	0	0.5
118	1	5	5	4	2	6	6	1	0	0.3333333333333333
118	1	5	6	5	5	5	1	2	1	1
630	2	1	6	1	3	3	6	1	1	0.6666666666666666
630	2	5	3	5	2	4	6	2	0	0.16666666666666666
630	1	6	5	5	6	4	5	2	0	0.16666666666666666
630	1	3	2	3	1	3	6	2	1	0.6666666666666666
630	1	5	6	3	5	6	4	1	0	0.16666666666666666
630	1	3	5	2	2	5	3	2	1	0.8333333333333334
630	2	6	4	1	3	4	4	1	1	0.5
630	2	6	5	6	3	3	6	1	0	0.16666666666666666
630	1	4	2	1	2	6	6	1	1	0.6666666666666666
630	1	4	4	4	3	1	6	2	0	0.5
630	1	4	1	2	1	4	5	1	1	0.6666666666666666
630	1	5	3	4	6	4	5	2	0	0.16666666666666666
454	1	4	2	3	4	4	5	2	1	0.5
454	2	1	1	1	1	4	2	1	0	0.3333333333333333
454	2	6	4	3	5	5	5	1	1	0.5
454	2	4	6	5	3	4	1	1	0	0.3333333333333333
454	1	2	1	1	5	5	1	2	0	0.3333333333333333
454	2	5	3	6	6	3	4	1	1	0.5
454	1	6	6	6	3	6	2	2	1	0.5
454	1	5	6	6	6	2	5	2	0	0.3333333333333333
454	1	6	6	2	5	2	1	1	1	0.5
454	2	6	6	6	3	4	3	1	0	0.3333333333333333
454	2	1	5	5	1	4	4	2	0	0.3333333333333333
454	2	1	3	4	1	4	3	1	1	0.5
264	1	1	3	5	1	1	2	2	0	0.5
264	2	1	2	3	2	3	1	1	1	0.8333333333333334
264	1	4	6	5	3	1	3	2	0	0.5
264	2	6	6	4	4	5	4	2	1	0.8333333333333334
264	2	4	1	6	5	3	2	2	0	0.3333333333333333
264	1	1	6	2	5	5	4	2	1	0.6666666666666666
264	2	3	6	6	2	3	6	2	1	0.6666666666666666
264	2	2	3	6	6	5	5	1	0	0.3333333333333333
264	2	2	5	6	3	5	3	2	0	0.8333333333333334
264	1	4	5	4	3	5	4	1	1	0.16666666666666666
264	1	4	4	6	2	3	5	2	0	0.8333333333333334
264	1	2	6	3	5	2	2	1	1	0.3333333333333333
364	2	6	6	5	6	6	2	1	0	0.5
364	1	4	3	6	1	5	1	2	1	0.6666666666666666
364	2	1	1	5	4	5	5	1	0	0.3333333333333333
364	2	4	6	1	2	2	1	1	1	0.8333333333333334
364	2	2	4	1	4	3	2	2	1	0.6666666666666666
364	2	2	6	2	6	4	6	1	0	0.16666666666666666
364	1	6	4	6	5	2	1	2	0	0.3333333333333333
364	2	1	2	4	5	6	6	1	1	0.5
364	2	6	2	1	1	3	3	1	1	0.6666666666666666
364	2	4	4	6	4	3	1	2	0	0.5
364	1	2	2	6	3	5	6	2	0	0.5
364	1	6	3	5	2	1	4	2	1	0.6666666666666666
597	2	4	2	3	4	2	4	1	1	0.5
597	1	6	6	2	4	2	6	2	0	0.3333333333333333
597	1	1	3	3	1	1	2	1	0	0.5
597	2	5	3	5	3	3	1	2	1	0.3333333333333333
597	2	3	3	3	5	5	5	2	1	0.5
597	1	2	5	2	2	6	1	2	0	0.5
597	1	6	3	3	3	5	3	2	0	0.6666666666666666
597	2	4	6	1	2	3	3	1	1	0.5
597	2	3	4	6	5	2	2	2	1	0.5
597	1	5	6	4	6	3	1	2	0	0.5
597	1	3	3	2	1	5	1	1	0	0.5
597	2	3	4	3	3	3	4	1	1	0.5
131	2	5	5	2	4	4	1	2	1	1
131	2	5	3	1	1	4	4	1	0	0.6666666666666666
131	1	2	5	5	4	6	5	2	1	1
131	1	5	2	3	5	6	1	1	0	1
131	1	1	5	4	6	5	2	1	1	1
131	1	3	4	1	6	2	3	1	0	0.8333333333333334
131	2	3	6	6	5	3	6	1	0	0.6666666666666666
131	2	5	4	1	2	5	6	1	1	1
131	2	5	5	3	3	3	6	1	0	1
131	2	5	1	1	2	5	2	1	1	0.6666666666666666
591	2	5	2	6	3	6	6	1	1	0.8333333333333334
591	1	3	4	1	6	4	6	1	0	0.5
591	2	6	6	5	4	3	5	2	1	0.8333333333333334
591	1	3	5	1	3	3	1	1	0	0.6666666666666666
591	2	5	5	2	3	1	1	2	1	0.8333333333333334
591	2	1	1	3	3	5	2	1	0	0.6666666666666666
591	1	3	3	1	5	3	2	2	0	0.6666666666666666
591	1	6	2	6	1	6	2	1	1	0.8333333333333334
591	1	5	1	2	6	4	1	1	0	0.5
591	1	4	1	6	1	3	6	2	1	0.8333333333333334
591	2	5	5	6	5	6	4	1	1	0.8333333333333334
591	1	1	2	4	4	2	2	2	0	0.6666666666666666
241	2	5	4	2	2	1	1	2	0	0.3333333333333333
241	1	2	4	2	1	6	1	2	1	0.8333333333333334
241	1	1	6	5	5	5	1	1	1	0.6666666666666666
241	2	3	5	6	5	1	3	2	0	0.5
241	2	5	1	5	3	3	1	1	0	0.16666666666666666
241	1	3	5	2	1	5	1	1	1	0.8333333333333334
241	2	1	4	2	2	4	4	1	1	0.8333333333333334
241	1	6	3	2	3	3	4	1	0	0.3333333333333333
241	1	4	4	2	6	6	5	1	0	0.16666666666666666
241	2	1	6	6	4	3	5	1	1	0.8333333333333334
241	2	1	3	5	5	1	4	1	1	0.6666666666666666
241	1	4	2	3	5	6	5	1	0	0.3333333333333333
472	2	5	6	1	6	3	1	2	0	1
472	2	3	4	6	4	2	6	2	1	0.3333333333333333
472	2	3	3	2	3	3	4	1	0	0.8333333333333334
472	2	4	1	1	1	5	5	1	1	0.3333333333333333
472	2	6	5	6	4	6	2	1	0	0.3333333333333333
472	1	5	1	6	5	1	2	1	1	1
472	1	6	2	4	6	6	2	1	1	0.8333333333333334
472	1	4	4	4	5	6	6	1	0	0.3333333333333333
472	2	6	6	2	3	1	5	2	0	0.3333333333333333
472	2	3	4	4	5	2	5	1	1	0.8333333333333334
472	2	1	2	4	6	2	2	1	1	1
472	2	4	4	4	4	2	6	2	0	0.16666666666666666
676	2	1	1	2	2	3	4	1	1	0.6666666666666666
676	2	2	4	2	5	1	3	2	0	0.5
676	1	3	4	3	2	6	3	2	1	0.6666666666666666
676	2	5	4	5	1	6	3	2	0	0.5
676	2	3	3	3	6	3	6	1	0	0.5
676	2	4	6	4	2	1	1	1	1	0.6666666666666666
676	2	3	6	1	1	5	2	1	0	0.6666666666666666
676	2	6	6	1	4	4	5	1	1	0.3333333333333333
676	1	4	4	2	3	5	6	1	1	0.6666666666666666
676	1	4	4	5	5	2	4	2	0	0.3333333333333333
676	2	5	5	1	3	4	5	1	1	0.6666666666666666
676	1	5	3	4	4	1	2	2	0	0.3333333333333333
587	1	1	3	1	6	6	3	2	1	0.5
587	1	1	5	6	1	6	5	1	0	0.5
587	2	6	1	2	4	3	6	2	0	0.5
587	2	1	5	4	6	5	3	1	1	0.5
587	2	1	4	4	4	3	1	1	0	0.5
587	1	1	6	1	6	6	2	2	1	0.6666666666666666
587	2	3	4	5	3	3	2	2	1	0.5
587	1	3	2	6	3	6	1	2	0	0.5
587	2	3	4	5	3	3	2	1	1	0.5
587	2	1	3	6	2	4	6	1	0	0.5
587	2	3	2	2	2	2	4	2	1	0.5
587	1	1	2	5	2	2	4	1	0	0.5
330	1	4	6	5	4	6	3	2	1	0.3333333333333333
330	1	1	5	4	2	2	6	1	0	0
330	2	1	6	4	1	6	1	1	0	0.16666666666666666
330	2	2	5	3	5	3	3	2	1	0
330	2	6	4	2	4	5	5	1	1	0.5
330	1	2	2	6	4	3	4	2	0	0
330	1	4	5	4	4	5	5	1	1	0
330	2	2	6	6	5	6	4	2	0	0
330	1	1	3	5	4	6	2	2	1	0
330	2	3	3	1	6	2	1	1	0	0
730	1	1	1	6	4	5	1	1	1	0.6666666666666666
730	2	5	3	4	1	2	6	2	0	0.3333333333333333
730	2	6	4	3	5	4	1	2	1	0.8333333333333334
730	2	5	6	5	6	1	4	2	0	0.16666666666666666
730	1	3	5	6	5	2	5	2	0	0.5
730	2	4	6	2	5	1	4	1	1	0.6666666666666666
730	2	1	3	5	2	1	3	1	1	0.8333333333333334
730	2	1	4	1	4	2	5	2	0	0.5
730	2	6	2	3	5	5	1	2	0	0.3333333333333333
730	1	5	6	4	2	1	6	1	1	0.5
730	1	1	2	6	3	3	4	1	1	0.6666666666666666
730	2	6	5	3	5	3	5	1	0	0.3333333333333333
461	1	4	3	6	2	1	1	2	0	0.5
461	2	6	5	6	3	5	4	2	1	0.8333333333333334
461	1	4	2	5	1	2	5	2	1	0.8333333333333334
461	1	6	6	6	5	3	3	2	0	0.3333333333333333
461	2	6	6	1	1	6	2	2	0	0.5
461	1	2	6	4	5	1	2	2	1	0.8333333333333334
461	1	1	1	4	6	5	6	1	0	0.3333333333333333
461	1	5	5	3	3	5	6	1	1	0.8333333333333334
461	1	5	4	6	1	4	6	2	0	0.3333333333333333
461	1	1	3	3	5	1	1	2	1	0.8333333333333334
461	1	1	2	1	6	6	2	1	0	0.5
461	2	6	5	3	3	4	4	1	1	0.8333333333333334
21	1	6	4	6	6	1	3	2	0	0.3333333333333333
21	2	5	3	2	4	2	5	1	1	0.5
21	2	2	1	6	5	3	5	2	1	0.6666666666666666
21	1	2	5	6	4	5	4	1	0	0.3333333333333333
21	1	6	4	2	1	4	4	1	0	0.5
21	1	3	3	6	6	2	6	1	1	0.3333333333333333
21	2	1	2	4	6	6	1	1	1	0.6666666666666666
21	1	2	1	2	1	6	4	1	0	0.3333333333333333
21	1	3	1	5	6	1	1	2	0	0.6666666666666666
21	2	3	4	3	6	1	4	2	1	0.3333333333333333
661	1	6	1	6	3	1	5	1	0	0.16666666666666666
661	1	2	3	3	3	1	3	1	1	0.3333333333333333
661	1	3	4	5	6	3	5	1	1	0.5
661	1	3	1	1	1	2	5	2	0	0.3333333333333333
661	2	4	4	4	5	6	1	1	0	0.6666666666666666
661	2	1	4	3	4	3	1	1	1	0.3333333333333333
661	2	4	5	5	4	4	3	1	1	0.3333333333333333
661	2	3	3	5	1	6	4	2	0	0.3333333333333333
661	1	6	1	6	3	2	5	1	0	0.5
661	1	6	1	4	3	6	1	1	1	0.16666666666666666
661	1	3	2	2	3	3	5	2	0	0.3333333333333333
661	2	3	2	1	1	6	2	1	1	0.16666666666666666
101	1	6	1	3	5	4	3	1	0	0.3333333333333333
101	1	3	4	5	1	6	5	1	1	0.6666666666666666
101	1	2	3	4	5	3	2	2	0	0.3333333333333333
101	2	1	4	1	4	6	3	2	1	0.6666666666666666
101	1	2	4	5	3	3	4	1	1	0.6666666666666666
101	2	6	5	1	6	1	3	1	0	0.3333333333333333
101	2	6	2	3	1	2	2	1	0	0.3333333333333333
101	1	3	1	5	2	5	5	2	1	0.6666666666666666
101	2	4	5	1	3	1	4	2	0	0.3333333333333333
101	2	1	5	3	3	2	5	2	1	0.6666666666666666
101	2	5	6	2	1	6	1	2	0	0.16666666666666666
101	2	3	2	3	1	5	3	2	1	0.8333333333333334
441	2	1	2	5	4	6	4	1	1	0.6666666666666666
441	2	2	1	2	1	2	2	1	0	0.16666666666666666
441	1	1	5	5	3	1	2	1	0	0.6666666666666666
441	1	3	3	3	3	1	4	1	1	0.5
441	2	2	3	4	5	5	2	1	1	0.6666666666666666
441	2	2	1	3	1	6	1	1	0	0.16666666666666666
441	2	3	1	6	3	6	2	1	1	0.16666666666666666
441	2	6	5	2	1	3	3	2	0	0
441	2	6	5	5	6	2	5	1	0	0
441	1	2	2	6	1	1	3	2	1	0.5
441	2	4	4	6	4	5	1	2	1	0.5
441	1	6	1	3	1	3	1	2	0	0
734	2	2	4	4	2	2	5	1	1	0.5
734	1	6	3	5	6	1	6	2	0	0.3333333333333333
734	1	3	3	4	2	5	1	1	0	0.6666666666666666
734	1	5	6	3	2	1	2	2	1	0.8333333333333334
734	2	1	3	2	6	6	5	2	0	0.6666666666666666
734	2	3	6	1	5	3	5	1	1	0.6666666666666666
734	2	3	4	6	6	4	4	2	0	0.5
734	1	6	4	4	5	5	3	2	1	0.8333333333333334
734	1	5	6	4	5	2	2	2	1	0.8333333333333334
734	2	1	4	5	6	1	6	1	0	0.6666666666666666
734	1	4	4	4	1	2	2	1	0	0.6666666666666666
734	1	4	6	3	4	3	6	1	1	0.6666666666666666
681	2	1	4	4	1	6	2	2	0	0.5
681	1	6	6	1	2	4	1	2	1	0.5
681	2	6	4	4	5	6	2	1	1	0.3333333333333333
681	2	2	1	1	6	5	4	2	0	0.5
681	1	2	3	5	3	6	3	2	0	0.3333333333333333
681	1	6	6	6	2	1	2	2	1	0.3333333333333333
681	2	4	5	3	3	4	4	2	1	0.3333333333333333
681	1	5	5	4	5	4	5	1	0	0.3333333333333333
681	2	1	6	2	6	2	3	1	0	0.5
681	2	4	3	1	2	1	5	1	1	0.5
681	2	6	3	4	5	5	1	2	0	0.3333333333333333
681	2	3	4	1	6	3	5	2	1	0.5
869	2	4	4	2	6	1	2	2	0	0.16666666666666666
869	2	1	3	6	4	1	6	1	1	0.3333333333333333
869	1	2	2	1	5	1	3	1	1	0.3333333333333333
869	1	5	3	3	1	1	6	1	0	0.3333333333333333
869	2	1	2	1	4	3	4	1	1	0.5
869	1	6	6	2	4	3	3	2	0	0.3333333333333333
869	1	5	1	6	6	6	6	1	0	0
869	2	5	1	5	5	2	4	1	1	0.5
869	1	5	3	5	5	4	4	2	0	0.16666666666666666
869	2	2	4	4	4	3	4	2	1	0.16666666666666666
869	2	1	2	1	5	2	3	2	1	0.6666666666666666
869	2	6	5	3	1	2	2	1	0	0.3333333333333333
30	1	4	2	4	6	4	4	2	0	0.5
30	2	5	2	6	1	2	4	2	1	0.8333333333333334
30	2	1	3	6	4	2	6	2	0	0.5
30	1	2	4	4	3	5	3	1	1	0.8333333333333334
30	2	2	1	6	1	4	2	1	1	0.5
30	1	3	1	4	2	3	5	2	0	0.3333333333333333
30	2	5	5	3	6	6	6	2	0	0.5
30	1	3	6	2	3	6	2	1	1	0.6666666666666666
30	2	1	1	4	6	5	4	1	1	0.16666666666666666
30	1	6	1	3	2	6	6	1	0	0
30	1	5	2	5	6	5	1	2	1	0.5
30	1	3	4	2	6	2	2	2	0	0.3333333333333333
279	2	1	1	4	2	3	2	2	1	0.6666666666666666
279	2	2	3	3	3	1	4	1	0	0.6666666666666666
279	2	1	6	2	3	6	2	2	1	0.8333333333333334
279	1	1	5	5	5	5	6	2	0	0.5
279	2	5	4	1	5	5	5	2	1	0.6666666666666666
279	2	5	2	2	4	1	3	2	0	0.5
279	1	4	5	6	3	5	5	2	0	0.16666666666666666
279	2	4	4	2	6	1	4	2	1	0.16666666666666666
279	1	4	5	4	2	6	6	1	1	0.16666666666666666
279	1	5	1	4	1	4	6	2	0	0.16666666666666666
279	2	6	4	6	6	6	5	1	0	0.16666666666666666
279	2	4	6	1	3	4	1	1	1	0.5
598	2	2	6	5	5	3	4	1	1	0.6666666666666666
598	2	5	6	2	6	3	4	2	0	0.16666666666666666
598	1	6	4	3	6	1	3	2	1	0.6666666666666666
598	2	6	4	6	6	5	4	2	0	0
598	2	4	3	3	4	4	6	1	0	0
598	2	3	2	6	3	1	2	1	1	0
598	1	3	1	4	2	5	5	1	0	0
598	1	1	4	5	1	6	4	1	1	0.8333333333333334
598	2	1	1	2	1	6	3	2	1	0.8333333333333334
598	2	3	3	3	2	2	1	2	0	0
598	1	2	2	2	3	1	4	2	0	0
598	1	1	3	1	2	4	6	1	1	0.3333333333333333
164	1	6	5	6	2	4	5	2	0	0.3333333333333333
164	2	5	5	3	1	5	5	2	1	0.5
164	2	6	5	3	4	6	2	2	1	0.5
164	2	2	1	5	2	2	4	1	0	0.3333333333333333
164	1	4	3	6	3	3	3	2	0	0.6666666666666666
164	1	4	4	1	6	3	6	1	1	0.5
164	1	6	2	3	3	1	6	2	0	0.3333333333333333
164	2	5	4	2	1	6	2	1	1	0.5
164	1	3	1	5	6	4	1	1	1	0.6666666666666666
164	2	6	5	4	1	6	5	2	0	0.16666666666666666
164	2	4	5	3	4	3	1	2	1	0.6666666666666666
164	2	2	3	1	6	5	4	1	0	0.3333333333333333
208	1	4	3	4	4	6	1	2	0	0.5
208	2	6	5	5	6	6	4	1	1	0.6666666666666666
208	1	1	1	3	6	1	6	2	1	0.3333333333333333
208	2	5	4	2	5	6	2	2	0	0.16666666666666666
208	1	6	6	5	2	4	1	1	0	0.16666666666666666
208	2	6	5	1	1	6	5	2	1	0.5
208	1	5	3	1	4	4	4	1	0	0.16666666666666666
208	2	2	1	5	3	3	6	1	1	0.5
208	1	2	2	2	4	2	4	2	0	0.5
208	2	1	6	4	4	3	5	1	1	0.8333333333333334
208	2	5	5	6	5	1	1	1	1	0.8333333333333334
208	1	5	5	5	4	4	5	1	0	0.3333333333333333
470	2	5	2	1	1	5	4	1	1	0.16666666666666666
470	1	3	2	5	3	6	1	1	0	0.16666666666666666
470	1	5	4	3	4	4	2	2	0	0.5
470	1	1	3	5	4	4	1	1	1	0.16666666666666666
470	1	6	2	1	1	4	6	1	0	0.5
470	2	4	6	1	4	3	1	1	1	0.16666666666666666
470	2	3	2	6	5	1	4	2	0	0.5
470	2	4	2	5	4	3	3	1	1	0.3333333333333333
470	2	5	5	4	4	4	1	2	1	0.6666666666666666
470	2	5	2	3	6	3	3	2	0	0.3333333333333333
470	1	5	5	4	6	1	6	2	1	0.16666666666666666
470	1	1	1	4	1	5	4	2	0	0
180	1	3	3	6	3	3	6	2	1	0.3333333333333333
180	1	3	5	6	2	2	5	1	0	0.3333333333333333
180	2	3	5	4	2	4	1	1	1	0.6666666666666666
180	1	5	1	5	3	4	6	2	0	0.16666666666666666
180	2	6	3	3	3	3	5	2	1	0.6666666666666666
180	2	2	2	5	1	6	5	1	0	0.5
180	1	2	6	4	1	5	5	1	0	0.6666666666666666
180	2	4	3	3	5	3	6	2	1	0.8333333333333334
180	1	5	4	6	6	5	5	1	0	0.5
180	1	2	3	4	5	2	2	1	1	0.8333333333333334
180	1	6	3	3	3	6	2	2	1	0.6666666666666666
180	2	5	3	4	1	2	6	2	0	0.6666666666666666
870	1	3	5	1	2	4	5	2	0	0.3333333333333333
870	1	5	6	3	4	1	2	1	1	0.8333333333333334
870	1	4	6	2	5	5	1	1	1	0.8333333333333334
870	1	2	3	3	6	2	6	2	0	0.3333333333333333
870	2	1	2	6	6	3	3	2	0	0.3333333333333333
870	2	6	1	4	4	1	5	1	1	0.8333333333333334
870	1	4	1	5	4	1	2	1	1	0.8333333333333334
870	1	2	2	2	4	2	4	2	0	0.3333333333333333
870	1	1	6	1	3	6	1	2	0	0.3333333333333333
870	1	3	1	4	6	3	5	1	1	0.8333333333333334
870	1	6	4	5	3	4	4	2	0	0.8333333333333334
870	1	4	4	3	6	5	1	1	1	0.3333333333333333
307	2	1	4	1	2	1	1	1	0	0.3333333333333333
307	2	1	6	1	1	1	3	2	1	0.8333333333333334
